level	batch	reading_id	word	reading	meaning	han_viet
native_basic_drafts	batch_0651_0660	R_0651	無常の美	むじょうのび	vẻ đẹp vô thường, cái đẹp trong sự chóng tàn	Vô Thường Mĩ
native_basic_drafts	batch_0651_0660	R_0651	物の哀れ	もののあわれ	mono no aware, cảm thức bi cảm trước vạn vật — khái niệm thẩm mỹ cổ điển Nhật	Vật Ai
native_basic_drafts	batch_0651_0660	R_0651	俗と聖	ぞくとせい	tục và thiêng, trần tục và linh thiêng	Tục Thánh
native_basic_drafts	batch_0651_0660	R_0651	禅的美意識	ぜんてきびいしき	ý thức thẩm mỹ thiền tông, cảm thức đẹp theo Thiền	Thiền Đích Mĩ Ý Thức
native_basic_drafts	batch_0651_0660	R_0651	虚無	きょむ	hư vô, sự trống rỗng tuyệt đối	Hư Vô
native_basic_drafts	batch_0651_0660	R_0651	昇華	しょうか	thăng hoa, nâng lên tầng cao hơn (nghĩa bóng: sublimation)	Thăng Hoa
native_basic_drafts	batch_0651_0660	R_0651	瞬間の永遠化	しゅんかんのえいえんか	vĩnh cửu hóa khoảnh khắc, biến khoảnh khắc thành cái vĩnh hằng	Thuấn Gian Vĩnh Viễn Hóa
native_basic_drafts	batch_0651_0660	R_0651	空間認識	くうかんにんしき	nhận thức không gian, cách tri giác và hiểu không gian	Không Gian Nhận Thức
native_basic_drafts	batch_0651_0660	R_0651	不可分	ふかぶん	không thể tách rời, gắn bó không thể phân chia	Bất Khả Phân
native_basic_drafts	batch_0651_0660	R_0651	洗練される	せんれんされる	được tinh luyện, được gọt giũa thành tinh tế	Tẩy Luyện
native_basic_drafts	batch_0651_0660	R_0651	凝縮する	ぎょうしゅくする	cô đọng, dồn nén lại	Ngưng Súc
native_basic_drafts	batch_0651_0660	R_0651	宣言文	せんげんぶん	tuyên ngôn, văn bản mang tính tuyên bố	Tuyên Ngôn Văn
native_basic_drafts	batch_0651_0660	R_0652	施行	しこう	ban hành, thi hành (luật pháp)	Thi Hành
native_basic_drafts	batch_0651_0660	R_0652	最高法規	さいこうほうき	luật pháp tối cao, hiến pháp	Tối Cao Pháp Quy
native_basic_drafts	batch_0651_0660	R_0652	喫緊	きっきん	cấp bách, khẩn cấp (vấn đề cần giải quyết ngay)	Khiết Khẩn
native_basic_drafts	batch_0651_0660	R_0652	憲法審査会	けんぽうしんさかい	Ủy ban Kiểm tra Hiến pháp (cơ quan Quốc hội xem xét việc sửa đổi)	Hiến Pháp Thẩm Tra Hội
native_basic_drafts	batch_0651_0660	R_0652	終始する	しゅうしする	liên tục, suốt từ đầu đến cuối (thảo luận chỉ xoay quanh một vấn đề)	Chung Thủy
native_basic_drafts	batch_0651_0660	R_0652	海洋進出	かいようしんしゅつ	xâm nhập biển, mở rộng hiện diện biển	Hải Dương Tiến Xuất
native_basic_drafts	batch_0651_0660	R_0652	国際秩序	こくさいちつじょ	trật tự quốc tế	Quốc Tế Trật Tự
native_basic_drafts	batch_0651_0660	R_0652	曖昧さ	あいまいさ	sự mơ hồ, tình trạng không rõ ràng	Ái Muội
native_basic_drafts	batch_0651_0660	R_0652	発議	はつぎ	đề nghị (chính thức để trình lên Quốc hội)	Phát Nghị
native_basic_drafts	batch_0651_0660	R_0652	専権事項	せんけんじこう	đặc quyền, việc thuộc thẩm quyền riêng của một phía	Chuyên Quyền Sự Hạng
native_basic_drafts	batch_0651_0660	R_0652	正統性	せいとうせい	tính hợp pháp, tính hợp lệ (về mặt lý luận)	Chánh Thống Tính
native_basic_drafts	batch_0651_0660	R_0652	担保される	たんぽされる	được đảm bảo, được bảo chứng	Đam Bảo
native_basic_drafts	batch_0651_0660	R_0652	国民投票法	こくみんとうひょうほう	Luật Trưng cầu Dân ý	Quốc Dân Đầu Phiếu Pháp
native_basic_drafts	batch_0651_0660	R_0652	主権者	しゅけんしゃ	chủ quyền, chủ thể chủ quyền (người dân trong nhà nước dân chủ)	Chủ Quyền Giả
native_basic_drafts	batch_0651_0660	R_0652	政争	せいそう	tranh giành chính trị, cạnh tranh quyền lực chính trị	Chánh Tranh
native_basic_drafts	batch_0651_0660	R_0652	百年の大計	ひゃくねんのたいけい	kế hoạch lớn trăm năm, tầm nhìn dài hạn (thành ngữ)	Bách Niên Đại Kế
native_basic_drafts	batch_0651_0660	R_0652	営為	えいい	nỗ lực tích lũy liên tục, hành động bền bỉ (văn chương chín mươi)	Doanh Vi
native_basic_drafts	batch_0651_0660	R_0652	戒める	いましめる	ngăn chặn, răn bảo, nhấn mạnh cảnh báo	Giới
native_basic_drafts	batch_0651_0660	R_0652	緊急事態条項	きんきゅうじたいじょうこう	điều khoản tình trạng khẩn cấp (trong hiến pháp)	Khẩn Cấp Sự Thái Điều Hạng
native_basic_drafts	batch_0651_0660	R_0652	論をまたない	ろんをまたない	không cần bàn luận, là điều hiển nhiên (thành ngữ văn chính luận)	Luận
native_basic_drafts	batch_0651_0660	R_0653	予期せぬ	よきせぬ	ngoài dự kiến, bất ngờ (văn cổ điển của 予期しない)	Dư Kì
native_basic_drafts	batch_0651_0660	R_0653	沈黙	ちんもく	sự im lặng, sự trầm mặc	Trầm Mặc
native_basic_drafts	batch_0651_0660	R_0653	静寂	せいじゃく	sự tĩnh lặng tuyệt đối (trang trọng hơn 静かさ)	Tĩnh Tịch
native_basic_drafts	batch_0651_0660	R_0653	障害をもって生まれた子	しょうがいをもってうまれたこ	đứa con sinh ra với khuyết tật (mô-típ tự truyện trong văn Oe — gắn với Oe Hikari ngoài đời)	Chướng Hại Sanh Tử
native_basic_drafts	batch_0651_0660	R_0653	確固たる	かっこたる	chắc chắn, vững chắc, kiên định (văn cổ điển: たる thay cho な)	Xác Cố
native_basic_drafts	batch_0651_0660	R_0653	万延元年	まんえんがんねん	năm Mãn-Diên thứ nhất (1860) — cuối thời Edo, nhiều biến động	Vạn Duyên Nguyên Niên
native_basic_drafts	batch_0651_0660	R_0653	激動	げきどう	biến động dữ dội, xáo trộn mạnh mẽ	Kích Động
native_basic_drafts	batch_0651_0660	R_0653	蜂起	ほうき	nổi dậy, khởi nghĩa (蜂 = ong — nổi dậy như đàn ong)	Phong Khởi
native_basic_drafts	batch_0651_0660	R_0653	掘り起こす	ほりおこす	đào bới lên, khai quật (ký ức, sự thật bị chôn vùi)	Quật Khởi
native_basic_drafts	batch_0651_0660	R_0653	呼び覚ます	よびさます	gọi dậy, đánh thức (ký ức, cảm xúc đang ngủ yên)	Hô Giác
native_basic_drafts	batch_0651_0660	R_0653	鉛色	なまりいろ	màu chì (xám xịt ảm đạm)	Duyên Sắc
native_basic_drafts	batch_0651_0660	R_0653	古老	ころう	cụ già, người cao tuổi trong làng — người giữ ký ức lịch sử	Cổ Lão
native_basic_drafts	batch_0651_0660	R_0653	囲炉裏	いろり	lò sưởi truyền thống khoét xuống sàn nhà Nhật	Vi Lô Lí
native_basic_drafts	batch_0651_0660	R_0653	やり遂げる	やりとげる	hoàn thành, làm đến nơi đến chốn, thực hiện đến cùng	Toại
native_basic_drafts	batch_0651_0660	R_0653	正体	しょうたい	bản thân thật sự, căn nguyên thật sự (thường dùng trong ngữ cảnh bí ẩn)	Chánh Thể
native_basic_drafts	batch_0651_0660	R_0653	絶えず	たえず	không ngừng, liên tục không đứt quãng	Tuyệt
native_basic_drafts	batch_0651_0660	R_0653	斜面	しゃめん	sườn núi, mặt dốc	Tà Diện
native_basic_drafts	batch_0651_0660	R_0653	漂う	ただよう	lan tỏa, phiêu bạt (mùi hương, bầu không khí — không thể nắm bắt)	Phiếu
native_basic_drafts	batch_0651_0660	R_0654	矮小化	わいしょうか	thu nhỏ, hạ thấp (tầm quan trọng của vấn đề)	Nụy Tiểu Hóa
native_basic_drafts	batch_0651_0660	R_0654	是非	ぜひ	tranh luận phải-trái, đúng-sai; sự phán xét giá trị	Thị Phi
native_basic_drafts	batch_0651_0660	R_0654	専守防衛	せんしゅぼうえい	phòng thủ chuyên biệt (nguyên tắc chỉ phòng thủ, không tấn công trước của Nhật)	Chuyên Thủ Phòng Vệ
native_basic_drafts	batch_0651_0660	R_0654	反撃能力	はんげきのうりょく	năng lực phản kích, năng lực tấn công căn cứ địch (từ chính sách mới)	Phản Kích Năng Lực
native_basic_drafts	batch_0651_0660	R_0654	立憲主義	りっけんしゅぎ	chủ nghĩa lập hiến (tư tưởng nhà nước phải tuân theo Hiến pháp)	Lập Hiến Chủ Nghĩa
native_basic_drafts	batch_0651_0660	R_0654	遵守	じゅんしゅ	tuân thủ, tuân theo (luật pháp, quy tắc)	Tuân Thủ
native_basic_drafts	batch_0651_0660	R_0654	整合性	せいごうせい	tính nhất quán, tính tương thích	Chỉnh Hợp Tính
native_basic_drafts	batch_0651_0660	R_0654	信頼醸成措置	しんらいじょうせいそち	biện pháp xây dựng lòng tin (CBMs — Confidence Building Measures)	Tín Lại Nhưỡng Thành Thố Trí
native_basic_drafts	batch_0651_0660	R_0654	抑止力	よくしりょく	sức răn đe, lực lượng ngăn chặn	Ức Chỉ Lực
native_basic_drafts	batch_0651_0660	R_0654	本末転倒	ほんまつてんとう	đảo lộn gốc ngọn, nhầm lẫn mục tiêu với phương tiện	Bản Mạt Chuyển Đảo
native_basic_drafts	batch_0651_0660	R_0654	歳出削減	さいしゅつさくげん	cắt giảm chi tiêu ngân sách	Tuế Xuất Tước Giảm
native_basic_drafts	batch_0651_0660	R_0654	正統性	せいとうせい	tính chính danh, tính hợp pháp (về mặt chính trị-xã hội)	Chánh Thống Tính
native_basic_drafts	batch_0651_0660	R_0654	多元的	たげんてき	đa nguyên, đa chiều	Đa Nguyên Đích
native_basic_drafts	batch_0651_0660	R_0654	海洋進出	かいようしんしゅつ	mở rộng ra biển, bành trướng trên biển	Hải Dương Tiến Xuất
native_basic_drafts	batch_0651_0660	R_0654	膨張	ぼうちょう	phình to, bành trướng (số lượng, quy mô)	Bành Trương
native_basic_drafts	batch_0651_0660	R_0654	粘り強い	ねばりづよい	kiên trì, bền bỉ, không từ bỏ	Niêm Cường
native_basic_drafts	batch_0651_0660	R_0654	ホットライン	ホットライン	đường dây nóng (hotline liên lạc trực tiếp)	
native_basic_drafts	batch_0651_0660	R_0654	社会保障	しゃかいほしょう	an sinh xã hội	Xã Hội Bảo Chướng
native_basic_drafts	batch_0651_0660	R_0655	クオリア	クオリア	qualia — chất lượng trải nghiệm chủ quan, ví dụ: cảm giác 'đỏ' khi thấy màu đỏ	
native_basic_drafts	batch_0651_0660	R_0655	網膜	もうまく	võng mạc (phần mắt tiếp nhận ánh sáng)	Võng Mạc
native_basic_drafts	batch_0651_0660	R_0655	視神経	ししんけい	dây thần kinh thị giác	Thị Thần Kinh
native_basic_drafts	batch_0651_0660	R_0655	後頭葉	こうとうよう	thùy chẩm (vùng não phía sau xử lý thị giác)	Hậu Đầu Diệp
native_basic_drafts	batch_0651_0660	R_0655	視覚野	しかくや	vùng thị giác (visual cortex trong não)	Thị Giác Dã
native_basic_drafts	batch_0651_0660	R_0655	神経回路	しんけいかいろ	mạch thần kinh, neural circuit	Thần Kinh Hồi Lộ
native_basic_drafts	batch_0651_0660	R_0655	眩暈	めまい	chóng mặt, cảm giác choáng váng	Mãn Vựng
native_basic_drafts	batch_0651_0660	R_0655	断絶	だんぜつ	sự đứt đoạn, khoảng cách không thể thu hẹp	Đoạn Tuyệt
native_basic_drafts	batch_0651_0660	R_0655	意識のハード問題	いしきのハードもんだい	vấn đề khó của ý thức (hard problem of consciousness — thuật ngữ triết học)	Ý Thức Vấn Đề
native_basic_drafts	batch_0651_0660	R_0655	パンプサイキズム	パンプサイキズム	panpsychism — thuyết vạn vật có ý thức	
native_basic_drafts	batch_0651_0660	R_0655	遍在する	へんざいする	hiện diện khắp nơi, có mặt ở mọi nơi	Biến Tại
native_basic_drafts	batch_0651_0660	R_0655	機能主義	きのうしゅぎ	chức năng luận (functionalism — lý thuyết triết học về tâm trí)	Ki Năng Chủ Nghĩa
native_basic_drafts	batch_0651_0660	R_0655	副産物	ふくさんぶつ	sản phẩm phụ, byproduct	Phó Sản Vật
native_basic_drafts	batch_0651_0660	R_0655	旋律	せんりつ	giai điệu, melody	Toàn Luật
native_basic_drafts	batch_0651_0660	R_0655	内実	ないじつ	nội dung thực sự bên trong, bản chất nội tại	Nội Thực
native_basic_drafts	batch_0651_0660	R_0655	主観的	しゅかんてき	mang tính chủ quan, subjective	Chủ Quan Đích
native_basic_drafts	batch_0651_0660	R_0655	客観的	きゃっかんてき	mang tính khách quan, objective	Khách Quan Đích
native_basic_drafts	batch_0651_0660	R_0656	少子高齢化	しょうしこうれいか	tình trạng ít trẻ em và già hóa dân số	Thiểu Tử Cao Linh Hóa
native_basic_drafts	batch_0651_0660	R_0656	技能実習制度	ぎのうじっしゅうせいど	chế độ thực tập kỹ năng (hệ thống tiếp nhận lao động nước ngoài của Nhật)	Kĩ Năng Thực Tập Chế Độ
native_basic_drafts	batch_0651_0660	R_0656	特定技能	とくていぎのう	kỹ năng đặc định (tư cách lưu trú mới từ 2019)	Đặc Định Kĩ Năng
native_basic_drafts	batch_0651_0660	R_0656	在留資格	ざいりゅうしかく	tư cách lưu trú, visa lưu trú tại Nhật	Tại Lưu Tư Cách
native_basic_drafts	batch_0651_0660	R_0656	人手不足	ひとでぶそく	thiếu hụt nhân lực lao động	Nhân Thủ Bất Túc
native_basic_drafts	batch_0651_0660	R_0656	失踪者	しっそうしゃ	người mất tích, người bỏ trốn	Thất Tung Giả
native_basic_drafts	batch_0651_0660	R_0656	蚊帳の外	かやのそと	bị gạt ra ngoài lề, bị loại khỏi vòng thảo luận (thành ngữ: ngoài màn muỗi)	Văn Trướng Ngoại
native_basic_drafts	batch_0651_0660	R_0656	構造的矛盾	こうぞうてきむじゅん	mâu thuẫn có tính cấu trúc, mâu thuẫn nội tại của hệ thống	Cấu Tạo Đích Mâu Thuẫn
native_basic_drafts	batch_0651_0660	R_0656	送り出し機関	おくりだしきかん	tổ chức phái cử lao động ra nước ngoài	Tống Xuất Ki Quan
native_basic_drafts	batch_0651_0660	R_0656	有識者会議	ゆうしきしゃかいぎ	hội đồng chuyên gia, hội đồng người có chuyên môn	Hữu Thức Giả Hội Nghị
native_basic_drafts	batch_0651_0660	R_0656	転籍権	てんせきけん	quyền chuyển đổi nơi làm việc (quyền của lao động nước ngoài)	Chuyển Tịch Quyền
native_basic_drafts	batch_0651_0660	R_0656	統合政策	とうごうせいさく	chính sách hội nhập (cho người nhập cư hòa nhập xã hội)	Thống Hợp Chánh Sách
native_basic_drafts	batch_0651_0660	R_0656	多文化共生	たぶんかきょうせい	cùng tồn tại đa văn hóa, hài hòa giữa các nền văn hóa	Đa Văn Hóa Cộng Sanh
native_basic_drafts	batch_0651_0660	R_0656	人口動態	じんこうどうたい	động thái dân số, xu hướng biến đổi dân số	Nhân Khẩu Động Thái
native_basic_drafts	batch_0651_0660	R_0656	趨勢	すうせい	xu hướng, chiều hướng (formal — văn báo chí)	Xu Thế
native_basic_drafts	batch_0651_0660	R_0656	二重構造	にじゅうこうぞう	cấu trúc kép, hệ thống hai tầng mâu thuẫn nhau	Nhị Trọng Cấu Tạo
native_basic_drafts	batch_0651_0660	R_0656	育成就労	いくせいしゅうろう	chế độ Ikusei Shuro — chế độ lao động đào tạo (thay thế thực tập kỹ năng từ 2024)	Dục Thành Tựu Lao
native_basic_drafts	batch_0651_0660	R_0656	経済的重圧	けいざいてきじゅうあつ	áp lực kinh tế nặng nề (重圧 = áp lực lớn, sức ép nặng)	Kinh Tế Đích Trọng Áp
native_basic_drafts	batch_0651_0660	R_0656	地方自治体	ちほうじちたい	chính quyền địa phương (tỉnh, thành phố, thị xã)	Địa Phương Tự Trì Thể
native_basic_drafts	batch_0651_0660	R_0656	建前	たてまえ	danh nghĩa, lý lẽ bề ngoài (đối lập với bản ý thực tế)	Kiến Tiền
native_basic_drafts	batch_0651_0660	R_0656	社会的結束	しゃかいてきけっそく	sự gắn kết xã hội, đoàn kết xã hội	Xã Hội Đích Kết Thúc
native_basic_drafts	batch_0651_0660	R_0657	壮大	そうだい	vĩ đại, hùng vĩ, đồ sộ	Tráng Đại
native_basic_drafts	batch_0651_0660	R_0657	最前線	さいぜんせん	tuyến đầu, vị trí tiên phong	Tối Tiền Tuyến
native_basic_drafts	batch_0651_0660	R_0657	己	おのれ	bản thân mình (văn cổ, trang trọng hơn 自分)	Kỉ
native_basic_drafts	batch_0651_0660	R_0657	自明	じめい	hiển nhiên, tự rõ ràng không cần giải thích	Tự Minh
native_basic_drafts	batch_0651_0660	R_0657	騎兵	きへい	kỵ binh, lính cưỡi ngựa	Kị Binh
native_basic_drafts	batch_0651_0660	R_0657	城下町	じょうかまち	thị trấn thành cổ, khu dân cư quanh thành	Thành Hạ Đinh
native_basic_drafts	batch_0651_0660	R_0657	瀬戸内	せとうち	Seto Naikai — vùng biển trong nằm giữa Honshu và Shikoku/Kyushu	Lại Hộ Nội
native_basic_drafts	batch_0651_0660	R_0657	楽観主義	らっかんしゅぎ	chủ nghĩa lạc quan	Lạc Quan Chủ Nghĩa
native_basic_drafts	batch_0651_0660	R_0657	原動力	げんどうりょく	động lực, sức mạnh gốc rễ thúc đẩy	Nguyên Động Lực
native_basic_drafts	batch_0651_0660	R_0657	総決算	そうけっさん	bản quyết toán tổng thể, tổng kết cuối cùng	Tổng Quyết Toán
native_basic_drafts	batch_0651_0660	R_0657	コサック騎兵	コサックきへい	kỵ binh Cossack (đơn vị kỵ binh tinh nhuệ của Nga)	Kị Binh
native_basic_drafts	batch_0651_0660	R_0657	連合艦隊	れんごうかんたい	Hạm đội Liên hợp (lực lượng hải quân Nhật thời Meiji)	Liên Hợp Hạm Đội
native_basic_drafts	batch_0651_0660	R_0657	参謀	さんぼう	tham mưu, sĩ quan hoạch định chiến lược	Tham Mưu
native_basic_drafts	batch_0651_0660	R_0657	勝算	しょうさん	xác suất thắng, khả năng chiến thắng	Thắng Toán
native_basic_drafts	batch_0651_0660	R_0657	讃える	たたえる	ngợi ca, tôn vinh	Tán
native_basic_drafts	batch_0651_0660	R_0657	無数	むすう	vô số, không đếm được	Vô Sổ
native_basic_drafts	batch_0651_0660	R_0657	手渡す	てわたす	trao tay, chuyển giao trực tiếp	Thủ Độ
native_basic_drafts	batch_0651_0660	R_0658	合計特殊出生率	ごうけいとくしゅしゅっしょうりつ	tỷ lệ sinh tổng hợp (TFR — tổng số con trung bình một phụ nữ sinh ra trong đời)	Hợp Kế Đặc Thù Xuất Sanh Suất
native_basic_drafts	batch_0651_0660	R_0658	異次元	いじげん	chiều kích khác biệt, ở cấp độ khác (hàm ý: chưa từng có, vượt khuôn thông thường)	Dị Thứ Nguyên
native_basic_drafts	batch_0651_0660	R_0658	矢継ぎ早	やつぎばや	liên tiếp dồn dập, nhanh tới tấp (như tên bắn liên hồi)	Thỉ Kế Tảo
native_basic_drafts	batch_0651_0660	R_0658	抜本的	ばっぽんてき	căn cơ, triệt để (nhổ tận gốc — cải cách triệt để, không chữa triệu chứng)	Bạt Bản Đích
native_basic_drafts	batch_0651_0660	R_0658	非正規雇用	ひせいきこよう	việc làm phi chính thức, hợp đồng ngắn hạn (đối lập với 正規雇用 — biên chế)	Phi Chánh Quy Cố Dụng
native_basic_drafts	batch_0651_0660	R_0658	育児休業	いくじきゅうぎょう	nghỉ phép nuôi con (chế độ pháp lý cho phép nghỉ để chăm sóc con nhỏ)	Dục Nhi Hưu Nghiệp
native_basic_drafts	batch_0651_0660	R_0658	キャリア断絶	キャリアだんぜつ	đứt gãy sự nghiệp (đặc biệt chỉ phụ nữ bỏ việc sau khi sinh con)	Đoạn Tuyệt
native_basic_drafts	batch_0651_0660	R_0658	児童手当	じどうてあて	trợ cấp trẻ em (khoản tiền chính phủ trả cho hộ gia đình có con nhỏ)	Nhi Đồng Thủ Đương
native_basic_drafts	batch_0651_0660	R_0658	待機児童	たいきじどう	trẻ em chờ suất nhà trẻ (trẻ được đăng ký nhưng chưa có chỗ tại cơ sở chăm sóc công lập)	Đãi Ki Nhi Đồng
native_basic_drafts	batch_0651_0660	R_0658	縦割り行政	たてわりぎょうせい	nền hành chính theo ngành dọc (từng bộ ngành hoạt động độc lập, thiếu phối hợp ngang)	Túng Cát Hành Chánh
native_basic_drafts	batch_0651_0660	R_0658	働き方改革	はたらきかたかいかく	cải cách cách làm việc (chương trình chính sách giảm giờ làm thêm, tăng linh hoạt lao động)	Động Phương Cải Cách
native_basic_drafts	batch_0651_0660	R_0658	こども未来戦略	こどもみらいせんりゃく	Chiến lược Tương lai Trẻ em (gói chính sách 3 nghìn tỷ yên của chính phủ Kishida năm 2023)	Vị Lai Chiến Lược
native_basic_drafts	batch_0651_0660	R_0658	財源	ざいげん	nguồn tài chính, nguồn thu ngân sách (để cấp vốn cho chính sách)	Tài Nguyên
native_basic_drafts	batch_0651_0660	R_0658	社会保険料	しゃかいほけんりょう	phí bảo hiểm xã hội (khoản đóng góp bắt buộc cho hệ thống y tế, hưu trí, thất nghiệp)	Xã Hội Bảo Hiểm Liêu
native_basic_drafts	batch_0651_0660	R_0658	場当たり的	ばあたりてき	chắp vá, đối phó tình huống (giải quyết từng vấn đề một, thiếu kế hoạch dài hạn)	Tràng Đương Đích
native_basic_drafts	batch_0651_0660	R_0658	合意形成	ごういけいせい	xây dựng đồng thuận (quá trình đạt được sự đồng ý của nhiều bên liên quan)	Hợp Ý Hình Thành
native_basic_drafts	batch_0651_0660	R_0658	持続可能性	じぞくかのうせい	tính bền vững, khả năng duy trì lâu dài (thường dùng trong ngữ cảnh chính sách, môi trường)	Trì Tục Khả Năng Tính
native_basic_drafts	batch_0651_0660	R_0658	遅々として	ちちとして	chậm chạp, ì ạch (phó từ văn viết — diễn tả tiến độ cực kỳ chậm, không đủ kỳ vọng)	Trì
native_basic_drafts	batch_0651_0660	R_0658	現役世代	げんえきせだい	thế hệ đang hoạt động, người đang đi làm (đối lập với người cao tuổi đã về hưu)	Hiện Dịch Thế Đại
native_basic_drafts	batch_0651_0660	R_0658	警鐘を鳴らす	けいしょうをならす	gióng lên hồi chuông cảnh báo (thành ngữ — cảnh báo nguy hiểm sắp tới)	Cảnh Chung Minh
native_basic_drafts	batch_0651_0660	R_0659	教鞭をとる	きょうべんをとる	đứng trên bục giảng, làm nghề giáo (thành ngữ trang trọng)	Giáo Tiên
native_basic_drafts	batch_0651_0660	R_0659	市場化	しじょうか	sự thị trường hóa, quá trình áp dụng cơ chế thị trường	Thị Tràng Hóa
native_basic_drafts	batch_0651_0660	R_0659	経済合理性	けいざいごうりせい	lý tính kinh tế, tính hợp lý về mặt kinh tế	Kinh Tế Hợp Lí Tính
native_basic_drafts	batch_0651_0660	R_0659	知的好奇心	ちてきこうきしん	sự tò mò trí tuệ, ham muốn hiểu biết về mặt tư duy	Tri Đích Hảo Kì Tâm
native_basic_drafts	batch_0651_0660	R_0659	人格の変容	じんかくのへんよう	sự biến đổi nhân cách, quá trình thay đổi con người	Nhân Cách Biến Dung
native_basic_drafts	batch_0651_0660	R_0659	数値化	すうちか	số hóa, chuyển thành con số đo lường được	Sổ Trị Hóa
native_basic_drafts	batch_0651_0660	R_0659	蓄積	ちくせき	sự tích lũy, tích trữ theo thời gian	Súc Tích
native_basic_drafts	batch_0651_0660	R_0659	至上	しじょう	cao nhất, tối thượng (至上とする = xem là cao nhất)	Chí Thượng
native_basic_drafts	batch_0651_0660	R_0659	根底から	こんていから	từ tận gốc rễ, từ nền tảng căn bản	Căn Để
native_basic_drafts	batch_0651_0660	R_0659	師匠	ししょう	người thầy, sư phụ (theo nghĩa truyền thụ tinh thần, không chỉ kiến thức)	Sư Tượng
native_basic_drafts	batch_0651_0660	R_0659	難関校	なんかんこう	trường danh tiếng khó đỗ, trường thi cử gắt gao	Nan Quan Giáo
native_basic_drafts	batch_0651_0660	R_0659	敏感に反応する	びんかんにはんのうする	phản ứng nhạy bén, nhạy cảm với sự thay đổi	Mẫn Cảm Phản Ứng
native_basic_drafts	batch_0651_0660	R_0659	論理	ろんり	logic, lý luận, chuỗi lập luận	Luận Lí
native_basic_drafts	batch_0651_0660	R_0659	学力	がくりょく	học lực, năng lực học tập (thường đo bằng điểm số)	Học Lực
native_basic_drafts	batch_0651_0660	R_0659	説得力	せっとくりょく	sức thuyết phục, khả năng thuyết phục	Thuyết Đắc Lực
native_basic_drafts	batch_0651_0660	R_0660	ベンチャーキャピタル	ベンチャーキャピタル	vốn mạo hiểm, venture capital	
native_basic_drafts	batch_0651_0660	R_0660	エグジット戦略	エグジットせんりゃく	chiến lược exit, chiến lược thoát vốn (M&A hoặc IPO)	Chiến Lược
native_basic_drafts	batch_0651_0660	R_0660	ユニコーン	ユニコーン	unicorn — startup định giá trên 1 tỷ USD	
native_basic_drafts	batch_0651_0660	R_0660	連続起業家	れんぞくきぎょうか	doanh nhân liên tiếp, serial entrepreneur	Liên Tục Khởi Nghiệp Gia
native_basic_drafts	batch_0651_0660	R_0660	縦割り構造	たてわりこうぞう	cấu trúc chia cắt dọc (giữa các bộ/phòng ban), silo structure	Túng Cát Cấu Tạo
native_basic_drafts	batch_0651_0660	R_0660	エコシステム	エコシステム	hệ sinh thái (ngành kinh doanh)	
native_basic_drafts	batch_0651_0660	R_0660	シードラウンド	シードラウンド	vòng gọi vốn hạt giống, seed round — giai đoạn đầu tiên	
native_basic_drafts	batch_0651_0660	R_0660	固定化	こていか	sự cố định hóa, trở nên cố định/không thay đổi	Cố Định Hóa
native_basic_drafts	batch_0651_0660	R_0660	情報の非対称性	じょうほうのひたいしょうせい	bất đối xứng thông tin, information asymmetry	Tình Báo Phi Đối Xưng Tính
native_basic_drafts	batch_0651_0660	R_0660	人材の還流	じんざいのかんりゅう	vòng tuần hoàn nhân tài, hồi lưu nhân tài	Nhân Tài Hoàn Lưu
native_basic_drafts	batch_0651_0660	R_0660	地殻変動	ちかくへんどう	chuyển dịch kiến tạo, biến động căn bản sâu xa (nghĩa bóng)	Địa Xác Biến Động
native_basic_drafts	batch_0651_0660	R_0660	官民連携	かんみんれんけい	hợp tác công tư, quan hệ đối tác nhà nước-tư nhân	Quan Dân Liên Huề
native_basic_drafts	batch_0651_0660	R_0660	一極集中	いっきょくしゅうちゅう	sự tập trung vào một cực, tập trung tuyệt đối vào một nơi	Nhất Cực Tập Trung
native_basic_drafts	batch_0651_0660	R_0660	旧弊	きゅうへい	thói quen cũ lỗi thời, tệ tục cũ	Cựu Tệ
native_basic_drafts	batch_0651_0660	R_0660	橋渡し役	はしわたしやく	vai trò cầu nối, người bắc cầu	Kiều Độ Dịch
native_basic_drafts	batch_0651_0660	R_0660	Society 5.0	ソサエティファイブポイントゼロ	Society 5.0 — tầm nhìn xã hội Nhật Bản tích hợp không gian vật lý và số	
native_basic_drafts	batch_0661_0670	R_0661	容疑者	ようぎしゃ	nghi phạm, người bị tình nghi	Dung Nghi Giả
native_basic_drafts	batch_0661_0670	R_0661	献身	けんしん	sự hiến thân, sự cống hiến hết mình	Hiến Thân
native_basic_drafts	batch_0661_0670	R_0661	証明する	しょうめいする	chứng minh, làm rõ	Chứng Minh
native_basic_drafts	batch_0661_0670	R_0661	積極的に	せっきょくてきに	một cách tích cực, chủ động	Tích Cực Đích
native_basic_drafts	batch_0661_0670	R_0661	自問する	じもんする	tự hỏi bản thân, tự vấn	Tự Vấn
native_basic_drafts	batch_0661_0670	R_0661	差し出す	さしだす	đưa ra, trình ra, tự dâng hiến	Soa Xuất
native_basic_drafts	batch_0661_0670	R_0661	動じる	どうじる	dao động, xao xuyến, bị tác động	Động
native_basic_drafts	batch_0661_0670	R_0661	静観する	せいかんする	bình thản quan sát, đứng ngoài nhìn	Tĩnh Quan
native_basic_drafts	batch_0661_0670	R_0661	呟く	つぶやく	thầm thì, lẩm bẩm, nói nhỏ	Huyền
